"name","lon","lat"
"Spokane, Washington, US","-117.41504812683863","47.67448013555825"
"Springfield, Illinois, US","-89.65943885240057","39.783418338273684"
"Springfield, Massachusetts, US","-72.54983631631465","42.11219361754785"
"Springfield, Missouri, US","-93.29175759635451","37.19206435352824"
"Stamford, Connecticut, US","-73.54204798504284","41.07453215218701"
"St. Catharines, Ontario, CA","-79.24618773222856","43.17072590142268"
"St. Charles County, Missouri, US","-90.66285165930618","38.77643788239635"
"Sterling Heights, Michigan, US","-83.03036808974899","42.580985284129994"
"St. John's, Newfoundland and Labrador, CA","-52.76443916083312","47.536103845320724"
"St. Louis County, Missouri, US","-90.39991557792598","38.64663614828687"
"St. Louis, Missouri, US","-90.25118580204966","38.6255516941337"
"Stockton, California, US","-121.31124010531593","37.98184714504811"
"St. Paul, Minnesota, US","-93.10826771464292","44.951227020536216"
"St. Petersburg, Florida, US","-82.66647381588086","27.78586526813956"
"Sugar Land, Texas, US","-95.63462102015225","29.59293554898028"
"Sunnyvale, California, US","-122.02448460054305","37.38308818825718"
"Surprise, Arizona, AZ","-112.40746050920987","33.64500545491403"
"Surrey, British Columbia, CA","-122.78431904659392","49.11680104688424"
"Syracuse, New York, US","-76.14166735925686","43.04223757558573"
"Tabasco","-92.5949585282249","17.936796163252044"
"Tacoma, Washington, US","-122.45939687866485","47.24141947245761"
"Tallahassee, Florida, US","-84.2526550080788","30.454917012546748"
"Tamaulipas","-98.63925788073315","24.29318778946126"
"Tampa, Florida, US","-82.4601467350701","27.978702346644827"
"Tasmania, Australia","146.91131793365145","-42.14007538724285"
"Temecula, California, US","-117.12532793277671","33.497883303201405"
"Tempe, Arizona, US","-111.93177781999955","33.38811956756197"
"Tennessee, US","-86.31683319117147","35.80747528602632"
"Terrebonne, Québéc, Canada","-73.66597964187113","45.721301545976154"
"Texas, US","-97.42716050426753","30.93887363731132"
"Thornton, Colorado, US","-104.94903943369334","39.91188328222479"
"Thousand Oaks, California, US","-118.87557262866264","34.19135755150158"
"Thunder Bay, Ontario, CA","-89.27355472645816","48.41350493851368"
"Tlaxcala","-98.17390036483286","19.4300756285206"
"Toledo, Ohio, US","-83.58066325904097","41.66498094962712"
"Topeka, Kansas, US","-95.70137479343148","39.03046301393461"
"Toronto, Ontario, Canada","-79.38739908304426","43.71742483740536"
"Torrance, California, US","-118.34106926546777","33.82923269998585"
"Trois-Rivières, Québéc, Canada","-72.5831900702488","46.36095163014225"
"Tucson, Arizona, US","-110.90000334026266","32.18749699045219"
"Tulsa, Oklahoma, US","-95.91244777535981","36.11659566882403"
"Tuscaloosa, Alabama, US","-87.5275558621379","33.206332656071496"
"Tyler, Texas, US","-95.30337688310681","32.316911273097105"
"United Kingdom of Great Britain and Nort","-1.7567683001001015","52.794784220425704"
"United Mexican States","-100.16652025084807","21.249528820173737"
"United States of America","-91.49495901924472","37.49425725774252"
"Utah, US","-111.91191613416629","40.37267313936923"
"Vacaville, California, US","-121.96442312819003","38.354330329529574"
"Vallejo, California, US","-122.22400361931153","38.10493784331088"
"Vancouver, British Columbia, Canada","-123.1069465574633","49.251442314051594"
"Vancouver, Washington, US","-122.59700943773146","45.63517195106324"
"Vaughan, Ontario, CA","-79.5475938761589","43.82584971067723"
"Ventura, California, US","-119.22649995347288","34.27606199630079"
"Ventura County, California, US","-119.02930782917426","34.3502271348146"
"Veracruz","-96.40830570874137","19.370999404358532"
"Vermont, US","-72.80961917426774","44.048746227280354"
"Victoria, Australia","144.95383965704426","-37.692623474574404"
"Victorville, California, US","-117.35371683916833","34.527702395326955"
"Virginia Beach, Virginia, US","-76.08305119487068","36.80144329301335"
"Virginia, US","-77.83536717564583","37.81514393052591"
"Virgin Islands","-64.83903695447009","18.05981790903022"
"Visalia, California, US","-119.31412027237869","36.32792472280321"
"Vista, California, US","-117.24107798856149","33.19433249241037"
"Waco, Texas, US","-97.16462092430793","31.552912032180217"
"Wake County, North Carolina, US","-78.67691832067378","35.79884077364774"
"Wales, UK","-3.5542457313238125","52.06687121642699"
"Warren, Michigan, US","-83.02558210983949","42.49184381992004"
"Washington DC, US","-77.01630236655964","38.90681297263043"
"Washington, US","-121.58292003258782","47.356783796823"
"Waterbury, Connecticut, US","-73.0341407704136","41.55778493125536"
"Waterloo, Ontario, CA","-80.54398493338675","43.477094957919526"
"West Covina, California, US","-117.91494331239228","34.057917007394124"
"Western Australia","116.57967182341865","-31.490455063798827"
"West Jordan, Utah, US","-111.992087891115","40.6045092302931"
"Westminster, Colorado, US","-105.06240786631035","39.8836695983591"
"West Palm Beach, Florida, US","-80.09804204662409","26.728606931912367"
"West Valley City, Utah, US","-112.00255666825485","40.69072218710851"
"West Virginia, US","-80.58581845737203","38.78545356500271"
"Whitby, Ontario, CA","-78.95190471469643","43.90856094576998"
"Wichita Falls, Texas, US","-98.53026795190372","33.89755581967475"
"Wichita, Kansas, US","-97.34317023486334","37.69069470742276"
"Wilmington, Delaware, US","-75.5457223565052","39.74485634222558"
"Wilmington, North Carolina, US","-77.88607758990499","34.210001585720896"
"Windsor, Ontario, Canada","-82.99236499251577","42.29670367822903"
"Winnipeg, Manitoba, CA","-97.14590903173907","49.87832716328827"
"Winston-Salem, North Carolina, US","-80.26946255887835","36.098027842364274"
"Wisconsin, US","-89.0538189103974","43.737902603063965"
"Woodbridge, New Jersey, US","-74.29423774881711","40.561930282394016"
"Worcester, Massachusetts, US","-71.80598292836255","42.26769337715331"
"Wyoming, US","-107.08253555067931","42.70857889217502"
"Yavapai County, Arizona, US","-112.41363089937622","34.60902133499612"
"Yonkers, New York, US","-73.87133400752938","40.941882202994115"
"Yucatán","-88.90763288629223","20.744347113067477"
"Yukon, Canada","-135.13656974039387","61.58534409740955"
"Yuma County, Arizona, US","-114.48720727660857","32.66639731754971"
"Zacatecas","-102.65688828373057","23.298939835081534"
