id,sk,name_formal,state,gov_type,country_code,official_count,term_length,url,upcoming_election,ue_remarks,ue_url_1,special,runoff
6247,3272,Clarksville City Council,TN,LOCAL,US,12,4 years,https://www.cityofclarksville.com/522/City-Council,2022-11-08 00:00:00+00,"Mayor and 1, 2, 5, 6, 7, 10\n",https://mcgtn.org/election,FALSE,FALSE
6249,1033,San Bernardino City Council,CA,LOCAL,US,7,4 years,http://www.ci.san-bernardino.ca.us/cityhall/city_council/default.asp,2022-11-08 00:00:00+00,,http://www.sbcity.org/cityhall/city_clerk/election_information.asp,FALSE,FALSE
6254,708,Minnesota House of Representatives,MN,STATE,US,134,2 years,https://www.house.leg.state.mn.us/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Minnesota_House_of_Representatives_elections,_2022",FALSE,FALSE
6255,4902,Longueuil City Council,QC,LOCAL,CA,15,4 years,https://www.longueuil.quebec/fr/services/instances-decisionnelles-et-consultatives/conseil-de-ville,2025-11-02 00:00:00+00,Mayor and City Council,https://www.longueuil.quebec/fr/election-municipale,FALSE,FALSE
6258,965,Arizona House of Representatives,AZ,STATE,US,60,2 years,https://www.azhouse.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Arizona_House_of_Representatives_elections,_2020",FALSE,FALSE
6261,238,Missouri House of Representatives,MO,STATE,US,163,2 years,https://www.house.mo.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Missouri_House_of_Representatives_elections,_2022",FALSE,FALSE
6265,391,West Virginia State Senate,WV,STATE,US,34,4 years,https://www.wvlegislature.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6267,545,Georgia State Senate,GA,STATE,US,56,2 years,https://www.legis.ga.gov/senate,2022-11-08 00:00:00+00,All,,FALSE,FALSE
6272,62,Washington House,WA,STATE,US,98,2 years,https://leg.wa.gov/House/Pages/default.aspx,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Washington_House_of_Representatives_elections,_2020",FALSE,FALSE
6273,837,Arizona Senate,AZ,STATE,US,30,2 years,https://www.azsenate.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6280,450,Los Angeles City Council,CA,LOCAL,US,15,4 years,https://www.lacity.org/your-government/elected-officials/city-council,2022-11-08 00:00:00+00,"As a result of Charter Amendments 1 and 2 approved by the voters in 2015, the City's municipal elections will now be held in even-numbered years and consolidated with California State elections conducted by the Los Angeles County Registrar-Recorder/County Clerk.",,FALSE,FALSE
6285,444,Oregon State Senate,OR,STATE,US,30,4 years,https://www.oregonlegislature.gov/senate,2022-11-08 00:00:00+00,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Oregon,FALSE,FALSE
6286,167,Massachusetts Senate,MA,STATE,US,40,2 years,https://malegislature.gov/People/Senate,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Massachusetts_State_Senate_elections,_2022",FALSE,FALSE
6290,946,Kansas Senate,KS,STATE,US,40,4 years,http://kslegislature.org/li/,2024-11-05 00:00:00+00,,,FALSE,FALSE
6295,836,Huntington Beach City Council,CA,LOCAL,US,7,4 years,https://www.huntingtonbeachca.gov/government/elected_officials/city_council/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6299,39,Vermont House of Representatives,VT,STATE,US,150,2 years,https://legislature.vermont.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6301,332,Kansas House of Representatives,KS,STATE,US,125,2 years,http://www.kslegislature.org/,2022-11-08 00:00:00+00,All,"https://ballotpedia.org/Kansas_House_of_Representatives_elections,_2020",FALSE,FALSE
6302,113,Iowa State Senate,IA,STATE,US,50,4 years,https://www.legis.iowa.gov/index.aspx,2022-11-08 00:00:00+00,Even numbered district officials elected in 2020 will serve out the remainder of their term in new districts after 2022.,"https://ballotpedia.org/Iowa_State_Senate_elections,_2020",FALSE,FALSE
6303,3114,Little Rock Board of Directors,AR,LOCAL,US,10,4 years,https://www.littlerock.gov/board-of-directors/meet-your-board-members/,2022-11-08 00:00:00+00,"Mayor and Board seats 1, 2, 5, 6, 7",https://www.littlerock.gov/city-administration/cityclerksoffice/board-elections/,FALSE,FALSE
6306,1030,Puerto Rico House of Representatives,PR,STATE,US,51,4 years,http://www.tucamarapr.org/dnncamara/web/Inicio.aspx,2024-11-05 00:00:00+00,All,,FALSE,FALSE
6312,211,Oakland City Council,CA,LOCAL,US,8,4 years,https://www.oaklandca.gov/departments/oakland-city-council,2022-11-08 00:00:00+00,,,FALSE,FALSE
6314,784,Wyoming House of Representatives,WY,STATE,US,60,2 years,https://www.wyoleg.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6318,3282,Richmond City Council,CA,LOCAL,US,7,4 years,http://www.ci.richmond.ca.us/2013/Government,2022-11-08 00:00:00+00,Mayor and 3 districts,https://www.ci.richmond.ca.us/1349/Elections,FALSE,FALSE
6329,2593,Vermont Lieutenant Governor,VT,STATE,US,1,,https://ltgov.vermont.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6341,2728,Graham County Board of Supervisors,AZ,LOCAL,US,3,4 years,https://www.graham.az.gov/571/Board-Members,2024-11-05 00:00:00+00,,,FALSE,FALSE
6344,2731,Maricopa County Board of Supervisors,AZ,LOCAL,US,5,4 years,https://www.maricopa.gov/224/Board-of-Supervisors,2024-11-05 00:00:00+00,,,FALSE,FALSE
6346,981,Puerto Rico Senate,PR,STATE,US,27,4 years,https://senado.pr.gov/,2024-11-05 00:00:00+00,,,FALSE,FALSE
6349,5588,Napa County Board of Supervisors,CA,LOCAL,US,5,4 years,https://www.countyofnapa.org/2116/Board-of-Supervisors,2024-03-05 00:00:00+00,"Districts 2, 4 and 5",,FALSE,FALSE
6351,2848,Greene County Commission,MO,LOCAL,US,3,4 years,https://greenecountymo.gov/commission/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6354,2736,Santa Cruz County Board of Supervisors,AZ,LOCAL,US,3,4 years,https://www.santacruzcountyaz.gov/169/Board-of-Supervisors,2024-11-05 00:00:00+00,,,FALSE,FALSE
6355,2845,St. Charles County Council,MO,LOCAL,US,7,4 years,http://www.sccmo.org/286/County-Council,2022-11-08 00:00:00+00,,https://www.sccmo.org/410/Election-Authority,FALSE,FALSE
6360,223,Minnesota State Senate,MN,STATE,US,67,4 years,https://www.senate.mn/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Minnesota_State_Senate_elections,_2022",FALSE,FALSE
6368,944,Harrisburg City Council,PA,LOCAL,US,7,4 years,http://harrisburgcitycouncil.com/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6370,3195,Westminster City Council,CO,LOCAL,US,7,4 years,https://www.cityofwestminster.us/Government/CityCouncil,2023-11-07 00:00:00+00,,,FALSE,FALSE
6371,309,Oregon House of Representatives,OR,STATE,US,60,2 years,https://www.oregonlegislature.gov/house,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Oregon_House_of_Representatives_elections,_2022",FALSE,FALSE
6373,1101,Connecticut House of Representatives,CT,STATE,US,151,2 years,https://www.cga.ct.gov/asp/menu/house.asp,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Connecticut_House_of_Representatives_elections,_2022",FALSE,FALSE
6375,732,New Jersey State Senate,NJ,STATE,US,40,2 or 4 Years,https://www.njleg.state.nj.us/,2023-11-07 00:00:00+00,,"https://ballotpedia.org/New_Jersey_State_Senate_elections,_2023",FALSE,FALSE
6376,3175,Fargo City Commission,ND,LOCAL,US,5,4 years,https://fargond.gov/city-government/departments/city-commission,2024-06-11 00:00:00+00,2 commissioners,,FALSE,FALSE
6377,2738,Yuma County Board of Supervisors,AZ,LOCAL,US,5,4 years,https://www.yumacountyaz.gov/government/board-of-supervisors/board-members,2024-11-05 00:00:00+00,,,FALSE,FALSE
6381,867,South Dakota House of Representatives,SD,STATE,US,70,2 years,https://sdlegislature.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Dakota_House_of_Representatives_elections,_2022",FALSE,FALSE
6385,3261,Sterling Heights City Council,MI,LOCAL,US,7,2 years,https://www.sterling-heights.net/148/City-Council,2023-11-07 00:00:00+00,,,FALSE,FALSE
6390,1011,Arkansas Senate,AR,STATE,US,35,4 years,https://senate.arkansas.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Arkansas_State_Senate_elections,_2022",FALSE,FALSE
6391,3241,Visalia City Council,CA,LOCAL,US,5,4 years,https://www.visalia.city/government/city_council/default.asp,2022-11-08 00:00:00+00,"Districts 3,4,5",,FALSE,FALSE
6393,926,Vermont Senate,VT,STATE,US,30,2 years,https://legislature.vermont.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Vermont_State_Senate_elections,_2022",FALSE,FALSE
6394,569,Arkansas House of Representatives,AR,STATE,US,100,2 years,https://www.arkansashouse.org/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Arkansas_House_of_Representatives_elections,_2022",FALSE,FALSE
6396,4,Mississippi House of Representatives,MS,STATE,US,122,4 years,http://billstatus.ls.state.ms.us/,2023-11-07 00:00:00+00,All seats,,FALSE,FALSE
6399,1028,Oklahoma Senate,OK,STATE,US,48,4 years,http://www.oksenate.gov/,2022-11-08 00:00:00+00,even numbered seats,"https://ballotpedia.org/Oklahoma_State_Senate_elections,_2022",FALSE,FALSE
6401,681,Nevada State Assembly,NV,STATE,US,42,2 years,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current,2022-11-08 00:00:00+00,,,FALSE,FALSE
6404,3327,Davie Town Council,FL,LOCAL,US,5,4 years,https://www.davie-fl.gov/151/Mayor-Town-Council,2022-11-08 00:00:00+00,All,,FALSE,FALSE
6405,2893,Arlington County Board,VA,LOCAL,US,5,4 years,https://countyboard.arlingtonva.us/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6408,3269,Kansas City Mayor/CEO,KS,LOCAL,US,1,4 years,https://www.wycokck.org/mayor/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6409,3250,Dayton City Commission,OH,LOCAL,US,5,4 years,https://www.daytonohio.gov/159/City-Commission-Office,2023-11-07 00:00:00+00,,,FALSE,FALSE
6411,3862,Laredo Mayor,TX,LOCAL,US,1,4 years,http://www.cityoflaredo.com/mayor-council/N_MCmSites/Mayor/index.html,2022-11-08 00:00:00+00,,http://www.webbcountytx.gov/electionsadministration/,FALSE,FALSE
6412,260,The Legislative Assembly of New South Wales,NSW,STATE,AS,93,4 years,https://www.parliament.nsw.gov.au/members,2023-03-25 00:00:00+00,All,,FALSE,FALSE
6414,734,Legislative Assembly of Alberta,AB,STATE,CA,87,5 years (approx),https://www.assembly.ab.ca/,2023-05-31 00:00:00+00,General elections shall be held within the 3-month period beginning on March 1 and ending on May 31 in the 4th calendar year following polling day in the most recent general election.,,FALSE,FALSE
6423,2560,Colorado Lieutenant Governor,CO,STATE,US,1,,https://www.colorado.gov/ltgovernor,2022-11-08 00:00:00+00,,,FALSE,FALSE
6429,3070,Corpus Christi City Council,TX,LOCAL,US,9,2 years,https://www.cctexas.com/departments/mayor-and-city-council,2022-11-08 00:00:00+00,,,FALSE,FALSE
6431,388,Delaware House of Representatives,DE,STATE,US,41,2 years,https://legis.delaware.gov/Chambers/House/AssemblyMembers,2022-11-08 00:00:00+00,,,FALSE,FALSE
6436,976,President of the United States,,NATIONAL,US,1,4 years,http://www.whitehouse.gov/,2024-11-05 00:00:00+00,,,FALSE,FALSE
6438,320,Vice President of the United States,,NATIONAL,US,1,4 years,http://www.whitehouse.gov/administration/vice-president-biden,2024-11-05 00:00:00+00,,,FALSE,FALSE
6440,2572,Massachusetts Lieutenant Governor,MA,STATE,US,1,4 years,,2022-11-08 00:00:00+00,,,FALSE,FALSE
6441,3126,Worcester City Council,MA,LOCAL,US,11,2 years,http://www.worcesterma.gov/city-council,2023-11-07 00:00:00+00,,,FALSE,FALSE
6442,3147,McKinney City Council,TX,LOCAL,US,7,4 years,https://www.mckinneytexas.org/138/City-Council,2023-05-06 00:00:00+00,"Council Member at-large 2, District 2, District 4",,FALSE,FALSE
6443,2880,Prince Georges County Executive,MD,LOCAL,US,1,4 years,https://www.princegeorgescountymd.gov/767/County-Executive,2022-11-08 00:00:00+00,,,FALSE,FALSE
6445,898,Spokane City Council,WA,LOCAL,US,7,4 years,https://my.spokanecity.org/citycouncil/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6446,515,Spokane Mayor,WA,LOCAL,US,1,,https://my.spokanecity.org/mayor/,2023-11-07 00:00:00+00,Mayor and half of council seats,,FALSE,FALSE
6447,3798,Menlo Park City Council,CA,LOCAL,US,5,4 years,https://www.menlopark.org/455/City-Council,2022-11-08 00:00:00+00,"District 1, 2, and 4",https://www.menlopark.org/744/Elections,FALSE,FALSE
6449,683,Honolulu City Council,HI,LOCAL,US,9,4 years,https://www.honolulu.gov/council/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6452,3158,New Haven Board of Alders,CT,LOCAL,US,30,2 years,https://www.newhavenct.gov/gov/depts/alders/default.htm,2023-11-07 00:00:00+00,,,FALSE,FALSE
6453,777,Vancouver City Council,BC,LOCAL,CA,10,4 years,https://vancouver.ca/default.aspx,2022-10-15 00:00:00+00,All,,FALSE,FALSE
6458,102,Montgomery City Council,AL,LOCAL,US,9,4 years,https://www.montgomeryal.gov/city-government/city-council,2023-08-22 00:00:00+00,All 9 districts.,,FALSE,FALSE
6459,322,Florida Governor,FL,STATE,US,1,4 years,http://www.flgov.com/,2022-11-08 00:00:00+00,,https://dos.myflorida.com/elections/,FALSE,FALSE
6460,234,Texas Governor,TX,STATE,US,1,4 years,http://www.governor.state.tx.us/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6461,2590,Texas Lieutenant Governor,TX,STATE,US,1,,https://www.ltgov.state.tx.us/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6462,697,Nebraska Governor,NE,STATE,US,1,4 years,http://www.governor.nebraska.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6463,2685,Nebraska Lieutenant Governor,NE,STATE,US,1,4 years,http://www.ltgov.nebraska.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6465,379,Minnesota Governor,MN,STATE,US,1,4 years,http://mn.gov/governor/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6466,2575,Minnesota Lieutenant Governor,MN,STATE,US,1,,,2022-11-08 00:00:00+00,,,FALSE,FALSE
6470,2595,Wisconsin Lieutenant Governor,WI,STATE,US,1,,https://evers.wi.gov/ltgov/Pages/default.aspx,2022-11-08 00:00:00+00,,,FALSE,FALSE
6472,659,Kentucky Governor,KY,STATE,US,1,4 years,https://governor.ky.gov/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6474,2570,Kentucky Lieutenant Governor,KY,STATE,US,1,,,2023-11-07 00:00:00+00,,,FALSE,FALSE
6475,131,Wyoming Governor,WY,STATE,US,1,4 years,http://governor.wy.gov/Pages/default.aspx,2022-11-08 00:00:00+00,,https://soswy.state.wy.us/elections/,FALSE,FALSE
6477,550,Massachusetts Governor,MA,STATE,US,1,4 years,http://www.mass.gov/governor/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6478,2559,California Lieutenant Governor,CA,STATE,US,1,,https://ltg.ca.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6479,21,Iowa Governor,IA,STATE,US,1,4 years,https://governor.iowa.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6480,344,Tennessee Governor,TN,STATE,US,1,4 years,http://www.tn.gov/governor/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6482,184,Kansas Governor,KS,STATE,US,1,4 years,https://governor.kansas.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6483,186,Maine Governor,ME,STATE,US,1,4 years,https://www.maine.gov/governor/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6484,864,Illinois Governor,IL,STATE,US,1,4 years,http://www2.illinois.gov/gov/Pages/default.aspx,2022-11-08 00:00:00+00,,,FALSE,FALSE
6486,216,Portland Mayor,OR,LOCAL,US,1,4 years,http://www.portlandonline.com/?c=25999,2024-11-05 00:00:00+00,,,FALSE,FALSE
6487,451,Rhode Island Governor,RI,STATE,US,1,4 years,http://www.governor.ri.gov/,2022-11-08 00:00:00+00,,,FALSE,FALSE
6488,509,Chester County Commissioners,PA,LOCAL,US,3,4 years,https://www.chesco.org/203/Commissioners,2023-11-07 00:00:00+00,,,FALSE,FALSE
6494,5737,Tuscaloosa Mayor,AL,LOCAL,US,1,4 years,https://www.tuscaloosa.com/government/mayor,2025-03-04 00:00:00+00,All Districts and Mayor,,FALSE,FALSE
6499,2891,Myrtle Beach Mayor,SC,LOCAL,US,1,4 years,https://www.cityofmyrtlebeach.com/government/mayor_and_city_concil/index.php,2025-11-04 00:00:00+00,3 At-Large City council seats (all positions are At-Large) and Mayor are up for election.,,FALSE,FALSE
6500,2892,Myrtle Beach City Council,SC,LOCAL,US,6,4 years,https://www.cityofmyrtlebeach.com/government/mayor_and_city_concil/index.php,2023-11-07 00:00:00+00,3 At Large Seats,,FALSE,FALSE
6502,3263,Cedar Rapids City Council,IA,LOCAL,US,9,4 years,http://www.cedar-rapids.org/local_government/city_council/mayor_and_city_council/index.php,2023-11-07 00:00:00+00,2 at-large seats and districts 2 and 4,,FALSE,FALSE
6503,587,Orlando Mayor,FL,LOCAL,US,1,4 years,https://www.orlando.gov/Our-Government/Mayor-City-Council,2023-11-07 00:00:00+00,Even numbered seats,,FALSE,FALSE
6504,464,Aurora Mayor,CO,LOCAL,US,1,4 years,https://www.auroragov.org/city_hall/mayor___city_council/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6506,3224,Cambridge City Council,MA,LOCAL,US,9,2 years,https://www.cambridgema.gov/Departments/citycouncil,2023-11-07 00:00:00+00,,,FALSE,FALSE
6508,138,El Paso Mayor,TX,LOCAL,US,1,4 years,http://www.elpasotexas.gov/government.asp,2024-11-05 00:00:00+00,"Mayor, District 2, 3, 4, 7",,FALSE,FALSE
6511,409,Memphis Mayor,TN,LOCAL,US,1,,https://www.memphistn.gov/government,2023-10-05 00:00:00+00,,,FALSE,FALSE
6513,87,San Bernardino Mayor,CA,LOCAL,US,1,,http://www.sbcity.org/cityhall/mayor/default.asp,2022-11-08 00:00:00+00,,http://www.sbcity.org/cityhall/city_clerk/election_information.asp,FALSE,FALSE
6514,3207,Inglewood City Council,CA,LOCAL,US,5,4 years,https://www.cityofinglewood.org/571/City-Council,2022-11-08 00:00:00+00,"Mayor, Districts 1 & 2",https://www.cityofinglewood.org/440/Elections,FALSE,FALSE
6523,3179,El Monte City Council,CA,LOCAL,US,5,4 years (2 years for mayor),http://www.ci.el-monte.ca.us/Government/ElectedOfficials/CityCouncil.aspx,2022-11-08 00:00:00+00,,"https://ballotpedia.org/El_Monte,_California",FALSE,FALSE
6524,3166,Hartford Mayor,CT,LOCAL,US,1,4 years,https://www.hartfordct.gov/Government/Departments/Mayors-Office,2023-11-07 00:00:00+00,All,,FALSE,FALSE
6525,2315,Philadelphia Register of Wills,PA,LOCAL,US,1,,https://secureprod.phila.gov/row/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6526,393,San Francisco Mayor,CA,LOCAL,US,1,4 years,https://sfmayor.org/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6527,717,Nebraska Unicameral Legislature,NE,STATE,US,49,4 years,https://nebraskalegislature.gov/,2022-11-08 00:00:00+00,"Even numbered seats\n\nRepresentatives from odd numbered districts elected in 2020 will serve 4 year terms, but their valid_to_dates were shortened to 2023-01-04 due to redistricting.",,FALSE,FALSE
6528,761,Erie City Council,PA,LOCAL,US,7,4 years,https://cityof.erie.pa.us/government/city-council/city-council-members/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6529,702,Erie Mayor,PA,LOCAL,US,1,4 years,https://cityof.erie.pa.us/government/office-of-the-mayor/about-the-mayor/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6530,710,Utah Governor,UT,STATE,US,1,4 years,https://governor.utah.gov/,2024-11-05 00:00:00+00,,,FALSE,FALSE
6531,2591,Utah Lieutenant Governor,UT,STATE,US,1,4 years,https://ltgovernor.utah.gov/,2024-11-05 00:00:00+00,,,FALSE,FALSE
6535,3185,Provo City Council,UT,LOCAL,US,7,4 years,https://www.provo.org/government/city-council/meet-the-council,2023-11-07 00:00:00+00,,,FALSE,FALSE
6538,106,Akron Mayor,OH,LOCAL,US,1,,https://www.akronohio.gov/cms/Mayor/,2023-11-07 00:00:00+00,Mayor and City Council,https://www.summitcountyboe.com/,FALSE,FALSE
6539,504,Henderson City Council,NV,LOCAL,US,4,4 years,https://www.cityofhenderson.com/government/departments/mayor-and-council,2022-11-08 00:00:00+00,Ward III,,FALSE,FALSE
6543,996,Toledo City Council,OH,LOCAL,US,12,4 years,https://toledo.oh.gov/government/city-council/,2023-11-07 00:00:00+00,District Seats,,FALSE,FALSE
6545,3221,Gresham City Council,OR,LOCAL,US,7,4 years,https://greshamoregon.gov/Mayor-and-Council/,2022-11-08 00:00:00+00,"2, 4, 6",,FALSE,FALSE
6547,312,Salt Lake City Council,UT,LOCAL,US,7,4 years,https://www.slc.gov/council/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6548,2861,Fort Myers Mayor,FL,LOCAL,US,1,4 years,https://cityftmyers.com/,2022-11-08 00:00:00+00,"Mayor, and Districts 1, 3, and 5.",,FALSE,FALSE
6550,1062,New Orleans Mayor,LA,LOCAL,US,1,4 years,https://nola.gov/mayor/,2025-11-15 00:00:00+00,,,FALSE,FALSE
6553,317,Toledo Mayor,OH,LOCAL,US,1,4 years,https://toledo.oh.gov/government/mayors-office/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6554,61,Virginia Governor,VA,STATE,US,1,4 years,http://www.governor.virginia.gov/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6555,866,King County Executive,WA,LOCAL,US,1,4 years,https://www.kingcounty.gov/elected/executive/constantine.aspx,2025-11-04 00:00:00+00,,,FALSE,FALSE
6556,3160,Stamford Board of Representatives,CT,LOCAL,US,40,4 years,http://www.boardofreps.org/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6557,2862,Fort Myers City Council,FL,LOCAL,US,6,4 years,https://cityftmyers.com/1168/Mayor-City-Council,2022-11-08 00:00:00+00,"Mayor, and Districts 1, 3, and 5.",,FALSE,FALSE
6558,5075,Guelph City Council,ON,LOCAL,CA,12,4 years,https://guelph.ca/city-hall/mayor-and-council/,2022-10-24 00:00:00+00,All seats,,FALSE,FALSE
6560,5074,Guelph Mayor,ON,LOCAL,CA,1,4 years,https://guelph.ca/city-hall/mayor-and-council/,2022-10-24 00:00:00+00,All seats,,FALSE,FALSE
6561,3161,Stamford Mayor,CT,LOCAL,US,1,4 years,https://www.stamfordct.gov/government/mayor-s-office,2025-11-04 00:00:00+00,,,FALSE,FALSE
6565,589,Jacksonville City Council,FL,LOCAL,US,19,,http://www.coj.net/city-council/city-council-members,2023-03-21 00:00:00+00,,,FALSE,FALSE
6569,3136,Rancho Cucamonga City Council,CA,LOCAL,US,5,4 years,https://www.cityofrc.us/your-government/mayor-city-council,2024-11-05 00:00:00+00,"District 1, 4",,FALSE,FALSE
6573,191,Anaheim City Council,CA,LOCAL,US,7,4 years,http://www.anaheim.net/173/City-Council,2022-11-08 00:00:00+00,"Mayor and district 2,3, and 6",,FALSE,FALSE
6576,3612,Frisco City Council,TX,LOCAL,US,6,3 years,http://www.friscotexas.gov/585/City-Council,2023-05-06 00:00:00+00,Mayor and 2 council seats (places 5 and 6),,FALSE,FALSE
6581,3089,Winston-Salem Mayor,NC,LOCAL,US,1,4 years,http://www.cityofws.org/Departments/Mayor,2024-11-05 00:00:00+00,,https://www.forsyth.cc/Elections/election_schedule.aspx,FALSE,FALSE
6582,3169,Abilene City Council,TX,LOCAL,US,7,3 years,https://www.abilenetx.gov/526/City-Council,2023-05-06 00:00:00+00,"Mayor, place 3, place 4",https://abilenetx.gov/309/Elections,FALSE,FALSE
6585,3142,Elk Grove City Council,CA,LOCAL,US,5,4 years (2 years for mayor),http://www.elkgrovecity.org/cms/One.aspx?portalId=109669&pageId=119957,2022-11-08 00:00:00+00,"Districts 2, 4 and mayor",http://www.elkgrovecity.org/city_hall/city_government/city_clerk/election_information,FALSE,FALSE
6587,3283,Ventura City Council,CA,LOCAL,US,7,4 years,https://www.cityofventura.ca.gov/712/City-Council,2022-11-08 00:00:00+00,"1, 4, 5, 6",,FALSE,FALSE
6594,179,Columbus Mayor,OH,LOCAL,US,1,,http://www.columbuscitycouncil.org/,2023-11-07 00:00:00+00,,,FALSE,FALSE
6595,4836,Brampton Mayor,ON,LOCAL,CA,1,4 years,http://www.brampton.ca/EN/City-Hall/Mayor-Office/Pages/Welcome.aspx,2022-10-24 00:00:00+00,"Mayor + 10 councillors (6 regional, 4 city)",,FALSE,FALSE
6596,742,Montana Governor,MT,STATE,US,1,4 years,http://governor.mt.gov/,2024-11-05 00:00:00+00,,,FALSE,FALSE
6597,3130,Port St. Lucie City Council,FL,LOCAL,US,5,4 years,https://www.cityofpsl.com/government/mayor-city-council,2022-11-08 00:00:00+00,"Districts 1, 3, and 5",,FALSE,FALSE
6598,3313,Tyler City Council,TX,LOCAL,US,7,2 years,https://www.cityoftyler.org/government/government/mayor-and-council,2023-05-06 00:00:00+00,,https://www.cityoftyler.org/Departments/CityClerk/Elections.aspx,FALSE,FALSE
6600,3098,North Las Vegas City Council,NV,LOCAL,US,5,4 years,http://www.cityofnorthlasvegas.com/departments/mayor_and_council/index.php,2022-11-08 00:00:00+00,Mayor and 2 City Council seats,http://www.cityofnorthlasvegas.com/departments/city_clerk/index.php,FALSE,FALSE
6605,3105,Moreno Valley City Council,CA,LOCAL,US,5,4 years (2 years for mayor),http://www.moreno-valley.ca.us/city_council/index.shtml,2022-11-08 00:00:00+00,"Mayor + districts 1, 3",,FALSE,FALSE
6607,4862,Regina Mayor,SK,LOCAL,CA,1,4 years,https://www.regina.ca/residents/regina-mayor/,2024-11-13 00:00:00+00,Mayor and City Council,https://www.regina.ca/,FALSE,FALSE
6608,789,Arlington City Council,TX,LOCAL,US,8,2 years,http://www.arlington-tx.gov/citycouncil/,2023-05-06 00:00:00+00,"Mayor and council seats 3, 4, 5 and at-large (seat 8)",,FALSE,FALSE
6628,1092,Windsor City Council,ON,LOCAL,CA,10,4 years,https://www.citywindsor.ca/mayorandcouncil/City-Councillors/Pages/City-Councillors.aspx,2022-10-24 00:00:00+00,Mayor and City Council,https://www.citywindsor.ca/cityhall/municipal-election/pages/municipal-election.aspx,FALSE,FALSE
6632,1151,Staten Island Borough President,NY,LOCAL,US,1,4 years,http://www.statenislandusa.com/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6634,1150,Queens Borough President,NY,LOCAL,US,1,4 years,http://www.queensbp.org/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6637,1149,Brooklyn Borough President,NY,LOCAL,US,1,4 years,http://www.brooklyn-usa.org/,2025-11-04 00:00:00+00,,,FALSE,FALSE
6641,242,New York City Council,NY,LOCAL,US,51,4 years,https://council.nyc.gov/,2023-11-07 00:00:00+00,51 seats,https://en.wikipedia.org/wiki/2021_New_York_City_Council_election,FALSE,FALSE
6643,2576,Missouri Lieutenant Governor,MO,STATE,US,1,4 years,,2024-11-05 00:00:00+00,,,FALSE,FALSE
6646,552,Fort Lauderdale City Commission,FL,LOCAL,US,5,4 years,https://www.fortlauderdale.gov/government/city-commission,2024-11-05 00:00:00+00,All districts,,FALSE,FALSE
6647,78,Missouri Senate,MO,STATE,US,34,4 years,https://www.senate.mo.gov/,2022-11-08 00:00:00+00,All even numbered districts,,FALSE,FALSE
6648,596,Tulsa City Council,OK,LOCAL,US,9,2 years,http://www.tulsacouncil.org/,2022-08-30 00:00:00+00,,,FALSE,FALSE
